product_id,location_id,day_date,sales_units,sales_value
SKU-1042,47,2025-07-28,11,714.89
SKU-1042,47,2025-07-31,11,714.89
SKU-1042,47,2025-08-02,12,779.88
SKU-1042,47,2025-08-03,11,714.89
SKU-1042,47,2025-08-04,12,779.88
SKU-1042,47,2025-08-05,6,389.94
SKU-1042,47,2025-08-06,7,454.93
SKU-1042,47,2025-08-10,5,324.95
SKU-1042,47,2025-08-11,12,779.88
SKU-1042,47,2025-08-12,4,259.96
SKU-1042,47,2025-08-14,7,454.93
SKU-1042,47,2025-08-18,3,194.97
SKU-1042,47,2025-08-20,8,519.92
SKU-1042,47,2025-08-21,4,259.96
SKU-1042,47,2025-08-22,6,389.94
SKU-1042,47,2025-08-25,7,454.93
SKU-1042,47,2025-08-26,4,259.96
SKU-1042,47,2025-08-27,8,519.92
SKU-1042,47,2025-08-28,12,779.88
SKU-1042,47,2025-08-30,11,714.89
SKU-1042,47,2025-08-31,3,194.97
SKU-1042,47,2025-09-03,8,519.92
SKU-1042,47,2025-09-04,10,649.9
SKU-1042,47,2025-09-05,7,454.93
SKU-1042,47,2025-09-06,4,259.96
SKU-1042,47,2025-09-07,7,454.93
SKU-1042,47,2025-09-08,3,194.97
SKU-1042,47,2025-09-10,3,194.97
SKU-1042,47,2025-09-11,8,519.92
SKU-1042,47,2025-09-12,7,454.93
SKU-1042,47,2025-09-15,8,519.92
SKU-1042,47,2025-09-17,9,584.91
SKU-1042,47,2025-09-19,5,324.95
SKU-1042,47,2025-09-20,9,584.91
SKU-1042,47,2025-09-21,10,649.9
SKU-1042,47,2025-09-22,6,389.94
SKU-1042,47,2025-09-23,6,389.94
SKU-1042,47,2025-09-25,4,259.96
SKU-1042,47,2025-09-27,11,714.89
SKU-1042,47,2025-09-28,7,454.93
SKU-1042,47,2025-09-29,8,519.92
SKU-1042,47,2025-10-01,8,519.92
SKU-1042,47,2025-10-02,4,259.96
SKU-1042,47,2025-10-04,3,194.97
SKU-1042,47,2025-10-05,3,194.97
SKU-1042,47,2025-10-08,6,389.94
SKU-1042,47,2025-10-09,12,779.88
SKU-1042,47,2025-10-12,6,389.94
SKU-1042,47,2025-10-14,3,194.97
SKU-1042,47,2025-10-15,3,194.97
SKU-1042,47,2025-10-16,7,454.93
SKU-1042,47,2025-10-17,12,779.88
SKU-1042,47,2025-10-20,11,714.89
SKU-1042,47,2025-10-25,4,259.96
SKU-1042,47,2025-10-27,10,649.9
SKU-1042,47,2025-10-28,6,389.94
SKU-1042,47,2025-11-01,12,779.88
SKU-1042,47,2025-11-02,9,584.91
SKU-1042,47,2025-11-03,12,779.88
SKU-1042,47,2025-11-04,12,779.88
SKU-1042,47,2025-11-06,11,714.89
SKU-1042,47,2025-11-07,11,714.89
SKU-1042,47,2025-11-08,7,454.93
SKU-1042,47,2025-11-09,4,259.96
SKU-1042,47,2025-11-11,8,519.92
SKU-1042,47,2025-11-12,9,584.91
SKU-1042,47,2025-11-13,12,779.88
SKU-1042,47,2025-11-14,6,389.94
SKU-1042,47,2025-11-15,4,259.96
SKU-1042,47,2025-11-16,4,259.96
SKU-1042,47,2025-11-17,4,259.96
SKU-1042,47,2025-11-18,12,779.88
SKU-1042,47,2025-11-20,7,454.93
SKU-1042,47,2025-11-23,5,324.95
SKU-1042,47,2025-11-24,11,714.89
SKU-1042,47,2025-11-25,9,584.91
SKU-1042,47,2025-11-26,6,389.94
SKU-1042,47,2025-11-27,3,194.97
SKU-1042,47,2025-11-28,9,584.91
SKU-1042,47,2025-11-30,5,324.95
SKU-1042,47,2025-12-01,9,584.91
SKU-1042,47,2025-12-02,4,259.96
SKU-1042,47,2025-12-03,8,519.92
SKU-1042,47,2025-12-04,4,259.96
SKU-1042,47,2025-12-05,7,454.93
SKU-1042,47,2025-12-06,12,779.88
SKU-1042,47,2025-12-07,11,714.89
SKU-1042,47,2025-12-08,11,714.89
SKU-1042,47,2025-12-09,3,194.97
SKU-1042,47,2025-12-10,3,194.97
SKU-1042,47,2025-12-11,11,714.89
SKU-1042,47,2025-12-12,5,324.95
SKU-1042,47,2025-12-13,4,259.96
SKU-1042,47,2025-12-14,6,389.94
SKU-1042,47,2025-12-15,3,194.97
SKU-1042,47,2025-12-20,11,714.89
SKU-1042,47,2025-12-21,11,714.89
SKU-1042,47,2025-12-22,12,779.88
SKU-1042,47,2025-12-24,9,584.91
SKU-1042,47,2025-12-27,9,584.91
SKU-1042,47,2025-12-28,4,259.96
SKU-1042,47,2025-12-29,6,389.94
SKU-1042,47,2025-12-30,7,454.93
SKU-1042,47,2025-12-31,4,259.96
SKU-1042,47,2026-01-01,3,194.97
SKU-1042,47,2026-01-05,12,779.88
SKU-1042,47,2026-01-06,8,519.92
SKU-1042,47,2026-01-07,12,779.88
SKU-1042,47,2026-01-11,9,584.91
SKU-1042,47,2026-01-12,12,779.88
SKU-1042,47,2026-01-13,12,779.88
SKU-1042,47,2026-01-14,11,714.89
SKU-1042,47,2026-01-15,3,194.97
SKU-1042,47,2026-01-16,4,259.96
SKU-1042,47,2026-01-18,6,389.94
SKU-1042,47,2026-01-19,3,194.97
SKU-1042,47,2026-01-20,9,584.91
SKU-1042,47,2026-01-21,4,259.96
SKU-1042,47,2026-01-22,6,389.94
SKU-1042,47,2026-01-23,10,649.9
SKU-1042,47,2026-01-24,4,259.96
SKU-1042,47,2026-01-25,12,779.88
SKU-1042,47,2026-01-26,7,454.93
SKU-1042,47,2026-01-27,12,779.88
SKU-1042,47,2026-01-28,11,714.89
SKU-1042,47,2026-01-30,10,649.9
SKU-1042,47,2026-01-31,7,454.93
SKU-1042,47,2026-02-01,6,389.94
SKU-1042,47,2026-02-02,5,324.95
SKU-1042,47,2026-02-03,4,259.96
SKU-1042,47,2026-02-04,8,519.92
SKU-1042,47,2026-02-05,4,259.96
SKU-1042,47,2026-02-08,11,714.89
SKU-1042,47,2026-02-10,12,779.88
SKU-1042,47,2026-02-13,7,454.93
SKU-1042,47,2026-02-14,7,454.93
SKU-1042,47,2026-02-17,7,454.93
SKU-1042,47,2026-02-19,6,389.94
SKU-1042,47,2026-02-20,3,194.97
SKU-1042,47,2026-02-21,7,454.93
SKU-1042,47,2026-02-22,5,324.95
SKU-1042,47,2026-02-24,9,584.91
SKU-1042,47,2026-02-26,10,649.9
SKU-1042,47,2026-02-27,9,584.91
SKU-1042,47,2026-02-28,10,649.9
SKU-1042,47,2026-03-01,6,389.94
SKU-1042,47,2026-03-02,4,259.96
SKU-1042,47,2026-03-04,12,779.88
SKU-1042,47,2026-03-05,3,194.97
SKU-1042,47,2026-03-08,12,779.88
SKU-1042,47,2026-03-12,9,584.91
SKU-1042,47,2026-03-13,5,324.95
SKU-1042,47,2026-03-14,6,389.94
SKU-1042,47,2026-03-15,10,649.9
SKU-1042,47,2026-03-17,7,454.93
SKU-1042,47,2026-03-18,10,649.9
SKU-1042,47,2026-03-19,3,194.97
SKU-1042,47,2026-03-21,9,584.91
SKU-1042,47,2026-03-22,10,649.9
SKU-1042,47,2026-03-26,3,194.97
SKU-1042,47,2026-03-27,12,779.88
SKU-1042,47,2026-03-28,9,584.91
SKU-1042,47,2026-03-29,9,584.91
SKU-1042,47,2026-03-30,3,194.97
SKU-1042,47,2026-03-31,12,779.88
SKU-1042,47,2026-04-03,12,779.88
SKU-1042,47,2026-04-04,10,649.9
SKU-1042,47,2026-04-05,4,259.96
SKU-1042,47,2026-04-07,9,584.91
SKU-1042,47,2026-04-08,10,649.9
SKU-1042,47,2026-04-10,4,259.96
SKU-1042,47,2026-04-11,11,714.89
SKU-1042,47,2026-04-12,5,324.95
SKU-1042,47,2026-04-13,4,259.96
SKU-1042,47,2026-04-15,4,259.96
SKU-1042,47,2026-04-17,11,714.89
SKU-1042,47,2026-04-20,6,389.94
SKU-1042,47,2026-04-21,6,389.94
SKU-1042,47,2026-04-22,12,779.88
SKU-1042,47,2026-04-24,5,324.95
SKU-1042,47,2026-04-25,9,584.91
SKU-1042,47,2026-04-26,6,389.94
SKU-1042,47,2026-04-27,12,779.88
SKU-1042,47,2026-04-29,12,779.88
SKU-1042,47,2026-04-30,10,649.9
SKU-1042,47,2026-05-01,9,584.91
SKU-1042,47,2026-05-02,8,519.92
SKU-1042,47,2026-05-03,12,779.88
SKU-1042,47,2026-05-05,11,714.89
SKU-1042,47,2026-05-06,5,324.95
SKU-1042,47,2026-05-07,3,194.97
SKU-1042,101,2025-05-14,5,324.95
SKU-1042,101,2025-05-15,5,324.95
SKU-1042,101,2025-05-17,4,259.96
SKU-1042,101,2025-05-19,5,324.95
SKU-1042,101,2025-05-22,5,324.95
SKU-1042,101,2025-05-25,3,194.97
SKU-1042,101,2025-05-26,2,129.98
SKU-1042,101,2025-05-29,5,324.95
SKU-1042,101,2025-05-31,6,389.94
SKU-1042,101,2025-06-03,2,129.98
SKU-1042,101,2025-06-10,1,64.99
SKU-1042,101,2025-06-11,4,259.96
SKU-1042,101,2025-06-12,6,389.94
SKU-1042,101,2025-06-13,4,259.96
SKU-1042,101,2025-06-15,1,64.99
SKU-1042,101,2025-06-16,2,129.98
SKU-1042,101,2025-06-18,4,259.96
SKU-1042,101,2025-06-20,1,64.99
SKU-1042,101,2025-06-21,2,129.98
SKU-1042,101,2025-06-24,2,129.98
SKU-1042,101,2025-06-25,2,129.98
SKU-1042,101,2025-06-28,1,64.99
SKU-1042,101,2025-06-29,5,324.95
SKU-1042,101,2025-06-30,1,64.99
SKU-1042,101,2025-07-03,4,259.96
SKU-1042,101,2025-07-04,5,324.95
SKU-1042,101,2025-07-07,6,389.94
SKU-1042,101,2025-07-08,3,194.97
SKU-1042,101,2025-07-12,5,324.95
SKU-1042,101,2025-07-13,6,389.94
SKU-1042,101,2025-07-16,4,259.96
SKU-1042,101,2025-07-18,3,194.97
SKU-1042,101,2025-07-21,3,194.97
SKU-1042,101,2025-07-22,2,129.98
SKU-1042,101,2025-07-24,5,324.95
SKU-1042,101,2025-07-25,5,324.95
SKU-1042,101,2025-08-01,6,389.94
SKU-1042,101,2025-08-03,2,129.98
SKU-1042,101,2025-08-04,4,259.96
SKU-1042,101,2025-08-05,5,324.95
SKU-1042,101,2025-08-09,6,389.94
SKU-1042,101,2025-08-12,6,389.94
SKU-1042,101,2025-08-13,1,64.99
SKU-1042,101,2025-08-14,3,194.97
SKU-1042,101,2025-08-18,5,324.95
SKU-1042,101,2025-08-19,3,194.97
SKU-1042,101,2025-08-22,1,64.99
SKU-1042,101,2025-08-24,1,64.99
SKU-1042,101,2025-08-25,4,259.96
SKU-1042,101,2025-08-26,6,389.94
SKU-1042,101,2025-09-02,1,64.99
SKU-1042,101,2025-09-03,4,259.96
SKU-1042,101,2025-09-04,2,129.98
SKU-1042,101,2025-09-07,1,64.99
SKU-1042,101,2025-09-08,4,259.96
SKU-1042,101,2025-09-11,6,389.94
SKU-1042,101,2025-09-13,5,324.95
SKU-1042,101,2025-09-17,3,194.97
SKU-1042,101,2025-09-18,6,389.94
SKU-1042,101,2025-09-26,1,64.99
SKU-1042,101,2025-09-30,6,389.94
SKU-1042,101,2025-10-01,2,129.98
SKU-1042,101,2025-10-05,1,64.99
SKU-1042,101,2025-10-06,4,259.96
SKU-1042,101,2025-10-08,2,129.98
SKU-1042,101,2025-10-11,3,194.97
SKU-1042,101,2025-10-12,6,389.94
SKU-1042,101,2025-10-14,5,324.95
SKU-1042,101,2025-10-17,3,194.97
SKU-1042,101,2025-10-19,4,259.96
SKU-1042,101,2025-10-21,2,129.98
SKU-1042,101,2025-10-23,2,129.98
SKU-1042,101,2025-10-24,1,64.99
SKU-1042,101,2025-10-25,1,64.99
SKU-1042,101,2025-10-26,3,194.97
SKU-1042,101,2025-10-27,3,194.97
SKU-1042,101,2025-10-31,3,194.97
SKU-1042,101,2025-11-01,5,324.95
SKU-1042,101,2025-11-02,5,324.95
SKU-1042,101,2025-11-03,5,324.95
SKU-1042,101,2025-11-04,3,194.97
SKU-1042,101,2025-11-06,3,194.97
SKU-1042,101,2025-11-10,3,194.97
SKU-1042,101,2025-11-13,3,194.97
SKU-1042,101,2025-11-14,3,194.97
SKU-1042,101,2025-11-16,3,194.97
SKU-1042,101,2025-11-18,4,259.96
SKU-1042,101,2025-11-19,4,259.96
SKU-1042,101,2025-11-20,4,259.96
SKU-1042,101,2025-11-22,5,324.95
SKU-1042,101,2025-11-23,2,129.98
SKU-1042,101,2025-11-24,6,389.94
SKU-1042,101,2025-11-25,6,389.94
SKU-1042,101,2025-11-26,6,389.94
SKU-1042,101,2025-11-29,5,324.95
SKU-1042,101,2025-12-01,2,129.98
SKU-1042,101,2025-12-02,4,259.96
SKU-1042,101,2025-12-05,3,194.97
SKU-1042,101,2025-12-08,3,194.97
SKU-1042,101,2025-12-09,3,194.97
SKU-1042,101,2025-12-13,5,324.95
SKU-1042,101,2025-12-18,5,324.95
SKU-1042,101,2025-12-28,2,129.98
SKU-1042,101,2025-12-31,2,129.98
SKU-1042,101,2026-01-05,4,259.96
SKU-1042,101,2026-01-08,5,324.95
SKU-1042,101,2026-01-10,1,64.99
SKU-1042,101,2026-01-14,5,324.95
SKU-1042,101,2026-01-15,5,324.95
SKU-1042,101,2026-01-18,4,259.96
SKU-1042,101,2026-01-20,2,129.98
SKU-1042,101,2026-01-21,2,129.98
SKU-1042,101,2026-01-22,5,324.95
SKU-1042,101,2026-01-23,4,259.96
SKU-1042,101,2026-01-25,4,259.96
SKU-1042,101,2026-01-28,4,259.96
SKU-1042,101,2026-01-29,1,64.99
SKU-1042,101,2026-01-31,5,324.95
SKU-1042,101,2026-02-03,6,389.94
SKU-1042,101,2026-02-05,6,389.94
SKU-1042,101,2026-02-06,5,324.95
SKU-1042,101,2026-02-08,2,129.98
SKU-1042,101,2026-02-10,3,194.97
SKU-1042,101,2026-02-11,4,259.96
SKU-1042,101,2026-02-12,3,194.97
SKU-1042,101,2026-02-14,5,324.95
SKU-1042,101,2026-02-21,4,259.96
SKU-1042,101,2026-02-23,1,64.99
SKU-1042,101,2026-02-24,5,324.95
SKU-1042,101,2026-02-26,2,129.98
SKU-1042,101,2026-02-27,2,129.98
SKU-1042,101,2026-03-02,2,129.98
SKU-1042,101,2026-03-03,5,324.95
SKU-1042,101,2026-03-04,3,194.97
SKU-1042,101,2026-03-06,2,129.98
SKU-1042,101,2026-03-07,5,324.95
SKU-1042,101,2026-03-10,6,389.94
SKU-1042,101,2026-03-11,1,64.99
SKU-1042,101,2026-03-12,5,324.95
SKU-1042,101,2026-03-13,5,324.95
SKU-1042,101,2026-03-14,4,259.96
SKU-1042,101,2026-03-15,5,324.95
SKU-1042,101,2026-03-16,4,259.96
SKU-1042,101,2026-03-18,4,259.96
SKU-1042,101,2026-03-19,2,129.98
SKU-1042,101,2026-03-22,2,129.98
SKU-1042,101,2026-03-27,2,129.98
SKU-1042,101,2026-03-31,5,324.95
SKU-1042,101,2026-04-02,6,389.94
SKU-1042,101,2026-04-05,5,324.95
SKU-1042,101,2026-04-06,2,129.98
SKU-1042,101,2026-04-07,6,389.94
SKU-1042,101,2026-04-14,1,64.99
SKU-1042,101,2026-04-19,5,324.95
SKU-1042,101,2026-04-21,2,129.98
SKU-1042,101,2026-04-25,1,64.99
SKU-1042,101,2026-04-26,6,389.94
SKU-1042,101,2026-05-02,5,324.95
SKU-1042,101,2026-05-08,1,64.99
SKU-1042,102,2025-05-15,2,129.98
SKU-1042,102,2025-06-08,3,194.97
SKU-1042,102,2025-06-10,6,389.94
SKU-1042,102,2025-06-21,2,129.98
SKU-1042,102,2025-07-19,5,324.95
SKU-1042,102,2025-07-22,2,129.98
SKU-1042,102,2025-07-29,6,389.94
SKU-1042,102,2025-08-17,4,259.96
SKU-1042,102,2025-08-26,2,129.98
SKU-1042,102,2025-09-10,1,64.99
SKU-1042,102,2025-09-15,6,389.94
SKU-1042,102,2025-09-17,6,389.94
SKU-1042,102,2025-09-22,1,64.99
SKU-1042,102,2025-10-14,5,324.95
SKU-1042,102,2025-10-18,5,324.95
SKU-1042,102,2025-11-20,2,129.98
SKU-1042,102,2025-12-05,3,194.97
SKU-1042,102,2026-02-26,6,389.94
SKU-1042,102,2026-03-02,1,64.99
SKU-1042,102,2026-03-07,5,324.95
SKU-1042,102,2026-03-11,3,194.97
SKU-1042,102,2026-03-20,6,389.94
SKU-1042,102,2026-03-26,4,259.96
SKU-1042,102,2026-04-24,6,389.94
SKU-1042,103,2025-05-10,6,389.94
SKU-1042,103,2025-05-11,4,259.96
SKU-1042,103,2025-05-13,4,259.96
SKU-1042,103,2025-05-14,2,129.98
SKU-1042,103,2025-05-16,1,64.99
SKU-1042,103,2025-05-17,1,64.99
SKU-1042,103,2025-05-18,4,259.96
SKU-1042,103,2025-05-19,6,389.94
SKU-1042,103,2025-05-21,3,194.97
SKU-1042,103,2025-05-23,6,389.94
SKU-1042,103,2025-05-25,4,259.96
SKU-1042,103,2025-05-26,6,389.94
SKU-1042,103,2025-05-29,3,194.97
SKU-1042,103,2025-06-01,1,64.99
SKU-1042,103,2025-06-05,5,324.95
SKU-1042,103,2025-06-15,2,129.98
SKU-1042,103,2025-06-17,3,194.97
SKU-1042,103,2025-06-20,3,194.97
SKU-1042,103,2025-06-22,2,129.98
SKU-1042,103,2025-06-24,6,389.94
SKU-1042,103,2025-06-25,1,64.99
SKU-1042,103,2025-06-26,3,194.97
SKU-1042,103,2025-07-01,2,129.98
SKU-1042,103,2025-07-04,1,64.99
SKU-1042,103,2025-07-07,4,259.96
SKU-1042,103,2025-07-10,5,324.95
SKU-1042,103,2025-07-11,3,194.97
SKU-1042,103,2025-07-13,3,194.97
SKU-1042,103,2025-07-14,6,389.94
SKU-1042,103,2025-07-15,3,194.97
SKU-1042,103,2025-07-16,6,389.94
SKU-1042,103,2025-07-17,3,194.97
SKU-1042,103,2025-07-23,1,64.99
SKU-1042,103,2025-07-24,5,324.95
SKU-1042,103,2025-07-25,4,259.96
SKU-1042,103,2025-07-27,2,129.98
SKU-1042,103,2025-07-29,4,259.96
SKU-1042,103,2025-07-30,1,64.99
SKU-1042,103,2025-07-31,2,129.98
SKU-1042,103,2025-08-02,6,389.94
SKU-1042,103,2025-08-05,5,324.95
SKU-1042,103,2025-08-06,2,129.98
SKU-1042,103,2025-08-07,3,194.97
SKU-1042,103,2025-08-08,3,194.97
SKU-1042,103,2025-08-11,5,324.95
SKU-1042,103,2025-08-13,6,389.94
SKU-1042,103,2025-08-18,4,259.96
SKU-1042,103,2025-08-21,1,64.99
SKU-1042,103,2025-08-24,5,324.95
SKU-1042,103,2025-08-25,5,324.95
SKU-1042,103,2025-08-27,5,324.95
SKU-1042,103,2025-09-01,5,324.95
SKU-1042,103,2025-09-03,2,129.98
SKU-1042,103,2025-09-06,2,129.98
SKU-1042,103,2025-09-07,2,129.98
SKU-1042,103,2025-09-11,1,64.99
SKU-1042,103,2025-09-14,3,194.97
SKU-1042,103,2025-09-15,4,259.96
SKU-1042,103,2025-09-18,2,129.98
SKU-1042,103,2025-09-20,6,389.94
SKU-1042,103,2025-09-21,5,324.95
SKU-1042,103,2025-09-22,4,259.96
SKU-1042,103,2025-09-24,5,324.95
SKU-1042,103,2025-09-25,6,389.94
SKU-1042,103,2025-09-29,1,64.99
SKU-1042,103,2025-09-30,2,129.98
SKU-1042,103,2025-10-02,5,324.95
SKU-1042,103,2025-10-03,5,324.95
SKU-1042,103,2025-10-05,3,194.97
SKU-1042,103,2025-10-12,1,64.99
SKU-1042,103,2025-10-13,3,194.97
SKU-1042,103,2025-10-16,2,129.98
SKU-1042,103,2025-10-17,6,389.94
SKU-1042,103,2025-10-19,4,259.96
SKU-1042,103,2025-10-20,3,194.97
SKU-1042,103,2025-10-26,1,64.99
SKU-1042,103,2025-10-30,3,194.97
SKU-1042,103,2025-11-01,3,194.97
SKU-1042,103,2025-11-05,3,194.97
SKU-1042,103,2025-11-10,4,259.96
SKU-1042,103,2025-11-13,4,259.96
SKU-1042,103,2025-11-15,4,259.96
SKU-1042,103,2025-11-18,5,324.95
SKU-1042,103,2025-11-22,3,194.97
SKU-1042,103,2025-11-24,2,129.98
SKU-1042,103,2025-11-25,5,324.95
SKU-1042,103,2025-11-26,5,324.95
SKU-1042,103,2025-11-30,2,129.98
SKU-1042,103,2025-12-02,2,129.98
SKU-1042,103,2025-12-03,3,194.97
SKU-1042,103,2025-12-07,5,324.95
SKU-1042,103,2025-12-08,1,64.99
SKU-1042,103,2025-12-17,5,324.95
SKU-1042,103,2025-12-20,1,64.99
SKU-1042,103,2025-12-25,3,194.97
SKU-1042,103,2025-12-28,2,129.98
SKU-1042,103,2025-12-30,6,389.94
SKU-1042,103,2026-01-04,1,64.99
SKU-1042,103,2026-01-08,5,324.95
SKU-1042,103,2026-01-09,4,259.96
SKU-1042,103,2026-01-11,1,64.99
SKU-1042,103,2026-01-12,5,324.95
SKU-1042,103,2026-01-13,4,259.96
SKU-1042,103,2026-01-14,3,194.97
SKU-1042,103,2026-01-16,3,194.97
SKU-1042,103,2026-01-18,1,64.99
SKU-1042,103,2026-01-20,6,389.94
SKU-1042,103,2026-01-21,3,194.97
SKU-1042,103,2026-01-22,5,324.95
SKU-1042,103,2026-01-24,5,324.95
SKU-1042,103,2026-01-26,6,389.94
SKU-1042,103,2026-01-28,1,64.99
SKU-1042,103,2026-01-31,2,129.98
SKU-1042,103,2026-02-02,5,324.95
SKU-1042,103,2026-02-05,3,194.97
SKU-1042,103,2026-02-06,3,194.97
SKU-1042,103,2026-02-07,3,194.97
SKU-1042,103,2026-02-10,4,259.96
SKU-1042,103,2026-02-11,2,129.98
SKU-1042,103,2026-02-13,2,129.98
SKU-1042,103,2026-02-14,6,389.94
SKU-1042,103,2026-02-17,1,64.99
SKU-1042,103,2026-02-18,2,129.98
SKU-1042,103,2026-02-19,4,259.96
SKU-1042,103,2026-02-20,2,129.98
SKU-1042,103,2026-02-23,3,194.97
SKU-1042,103,2026-02-24,3,194.97
SKU-1042,103,2026-02-26,3,194.97
SKU-1042,103,2026-03-02,2,129.98
SKU-1042,103,2026-03-03,3,194.97
SKU-1042,103,2026-03-04,4,259.96
SKU-1042,103,2026-03-06,6,389.94
SKU-1042,103,2026-03-07,3,194.97
SKU-1042,103,2026-03-09,2,129.98
SKU-1042,103,2026-03-11,3,194.97
SKU-1042,103,2026-03-19,3,194.97
SKU-1042,103,2026-03-20,5,324.95
SKU-1042,103,2026-03-21,4,259.96
SKU-1042,103,2026-03-22,2,129.98
SKU-1042,103,2026-03-24,3,194.97
SKU-1042,103,2026-03-25,2,129.98
SKU-1042,103,2026-03-27,3,194.97
SKU-1042,103,2026-03-30,2,129.98
SKU-1042,103,2026-04-01,3,194.97
SKU-1042,103,2026-04-03,6,389.94
SKU-1042,103,2026-04-05,1,64.99
SKU-1042,103,2026-04-06,1,64.99
SKU-1042,103,2026-04-07,3,194.97
SKU-1042,103,2026-04-08,5,324.95
SKU-1042,103,2026-04-10,3,194.97
SKU-1042,103,2026-04-17,5,324.95
SKU-1042,103,2026-04-19,6,389.94
SKU-1042,103,2026-04-27,5,324.95
SKU-1042,103,2026-04-29,3,194.97
SKU-1042,103,2026-04-30,3,194.97
SKU-1042,103,2026-05-02,2,129.98
SKU-1042,103,2026-05-03,1,64.99
SKU-1042,103,2026-05-04,1,64.99
SKU-1042,103,2026-05-05,5,324.95
SKU-1042,104,2025-05-25,6,389.94
SKU-1042,104,2025-06-11,2,129.98
SKU-1042,104,2025-06-19,6,389.94
SKU-1042,104,2025-07-21,1,64.99
SKU-1042,104,2025-07-31,4,259.96
SKU-1042,104,2025-09-18,4,259.96
SKU-1042,104,2025-10-21,5,324.95
SKU-1042,104,2025-11-07,1,64.99
SKU-1042,104,2025-11-23,5,324.95
SKU-1042,104,2026-02-09,4,259.96
SKU-1042,104,2026-03-02,3,194.97
SKU-1042,104,2026-03-08,4,259.96
SKU-1042,104,2026-03-22,6,389.94
SKU-1042,104,2026-03-24,6,389.94
SKU-1042,104,2026-04-19,5,324.95
SKU-1042,104,2026-04-23,2,129.98
SKU-1042,104,2026-05-02,2,129.98
SKU-1042,104,2026-05-09,3,194.97
SKU-1042,105,2025-05-30,5,324.95
SKU-1042,105,2025-06-18,4,259.96
SKU-1042,105,2025-06-23,4,259.96
SKU-1042,105,2025-07-08,6,389.94
SKU-1042,105,2025-07-09,2,129.98
SKU-1042,105,2025-07-29,5,324.95
SKU-1042,105,2025-08-01,3,194.97
SKU-1042,105,2025-08-17,4,259.96
SKU-1042,105,2025-09-02,1,64.99
SKU-1042,105,2025-11-04,2,129.98
SKU-1042,105,2025-11-09,1,64.99
SKU-1042,105,2025-12-26,5,324.95
SKU-1042,105,2025-12-31,1,64.99
SKU-1042,105,2026-01-20,4,259.96
SKU-1042,105,2026-04-12,5,324.95
SKU-1042,105,2026-04-28,1,64.99
SKU-1042,105,2026-05-04,1,64.99
SKU-1042,105,2026-05-07,3,194.97
SKU-1042,105,2026-05-09,3,194.97
SKU-1042,106,2025-07-16,6,389.94
SKU-1042,106,2025-10-18,5,324.95
SKU-1042,106,2025-11-01,6,389.94
SKU-1042,106,2025-12-11,1,64.99
SKU-1042,106,2025-12-14,5,324.95
SKU-1042,106,2025-12-24,6,389.94
SKU-1042,106,2026-02-06,5,324.95
SKU-1042,106,2026-03-12,4,259.96
SKU-1042,106,2026-03-22,6,389.94
SKU-1042,106,2026-03-30,2,129.98
SKU-1043,47,2025-06-12,1,72.49
SKU-1043,47,2025-06-26,1,72.49
SKU-1043,47,2025-07-29,1,72.49
SKU-1043,47,2025-09-07,1,72.49
SKU-1043,47,2025-10-03,1,72.49
SKU-1043,47,2025-10-13,1,72.49
SKU-1043,47,2025-10-16,1,72.49
SKU-1043,47,2025-10-21,1,72.49
SKU-1043,47,2026-01-29,1,72.49
SKU-1043,47,2026-01-31,1,72.49
SKU-1043,47,2026-03-13,1,72.49
SKU-1043,101,2025-05-15,1,72.49
SKU-1043,101,2025-05-20,1,72.49
SKU-1043,101,2025-06-17,1,72.49
SKU-1043,101,2025-06-24,1,72.49
SKU-1043,101,2025-07-02,1,72.49
SKU-1043,101,2025-07-04,1,72.49
SKU-1043,101,2025-08-06,1,72.49
SKU-1043,101,2025-08-17,1,72.49
SKU-1043,101,2025-08-26,1,72.49
SKU-1043,101,2025-11-07,1,72.49
SKU-1043,101,2026-03-13,1,72.49
SKU-1043,101,2026-04-05,1,72.49
SKU-1043,102,2025-05-14,1,72.49
SKU-1043,102,2025-06-05,1,72.49
SKU-1043,102,2025-06-08,1,72.49
SKU-1043,102,2025-08-19,1,72.49
SKU-1043,102,2025-09-23,1,72.49
SKU-1043,102,2025-10-08,1,72.49
SKU-1043,102,2025-11-16,1,72.49
SKU-1043,102,2025-11-26,1,72.49
SKU-1043,102,2025-12-31,1,72.49
SKU-1043,102,2026-04-26,1,72.49
SKU-1043,102,2026-04-30,1,72.49
SKU-1043,103,2025-06-05,1,72.49
SKU-1043,103,2025-06-06,1,72.49
SKU-1043,103,2025-08-13,1,72.49
SKU-1043,103,2025-10-01,1,72.49
SKU-1043,103,2025-10-18,1,72.49
SKU-1043,103,2025-11-18,1,72.49
SKU-1043,103,2026-02-05,1,72.49
SKU-1043,103,2026-02-09,1,72.49
SKU-1043,103,2026-03-14,1,72.49
SKU-1043,104,2025-05-16,1,72.49
SKU-1043,104,2025-06-06,1,72.49
SKU-1043,104,2025-06-28,1,72.49
SKU-1043,104,2025-08-19,1,72.49
SKU-1043,104,2025-09-09,1,72.49
SKU-1043,104,2025-09-17,1,72.49
SKU-1043,104,2025-09-30,1,72.49
SKU-1043,104,2026-01-06,1,72.49
SKU-1043,104,2026-01-31,1,72.49
SKU-1043,104,2026-03-11,1,72.49
SKU-1043,104,2026-03-17,1,72.49
SKU-1043,104,2026-05-01,1,72.49
